ID	QuestionBody	Sentence	targetMovie	targetContext	targetSearch	targetSocial	segmentedSentence	hedging	opinionEmotion	absoluteRelative	flaggedContent	notes	threadURL	wikipediaURL	imdbURL
589-9	"I have only seen the trailer for this movie, so I can’t really summarize the whole plot. The movie is in German, I think, but it could also be Dutch or Flemish. A strange/looking man moves into the home of a family and he proceeds to dominate the family’s life. The man looks like a homeless person, with a long beard, he is very dirty and wearing hardly any clothes if I remember correctly. He doesn’t speak. In one scene I think he is taking a bath in the family’s tub. From what I remember of the trailer the man is not really a man but some sort of mythical creature, but having not seen the film itself, I cannot be sure.  I think the title is a single (odd) word, but I could be wrong. I think it came out within the last five years, but it could be a few years older than that. Please help me remember what movie it is!"	"I think it came out within the last five years, but it could be a few years older than that."	releaseDate					hedgingConfident	none	absolute			https://irememberthismovie.com/recent-foreign-film-about-odd-mancreature-who-moves-into-a-familys-home/	https://en.wikipedia.org/wiki/Borgman_(film)	
678-1	"Hi Recently I saw a movie about a couple, in this movie people were able to Block each other in real life so they wouldn’t see their faces or hear their voices. In this movie wife blocks her husband and the man is not able to see his wife(instead of her body he just sees colors) he finds out his wife is pregnant… He can’t see his wife because his child is blocked too After his wife’s death he goes to see his child, but it’s not his child… the child dies and now this dude is globally blocked by everyone.(people see him as a green color which shows how dangerous he is) I think it’s a recent 2015-2016 American movie."	"Hi Recently I saw a movie about a couple, in this movie people were able to Block each other in real life so they wouldn’t see their faces or hear their voices."	plot // character // category	contextTemporal				neutral	none	absolute			https://irememberthismovie.com/recent-futuristic-drama-about-technology/	https://en.wikipedia.org/wiki/White_Christmas_(Black_Mirror)	
678-2	"Hi Recently I saw a movie about a couple, in this movie people were able to Block each other in real life so they wouldn’t see their faces or hear their voices. In this movie wife blocks her husband and the man is not able to see his wife(instead of her body he just sees colors) he finds out his wife is pregnant… He can’t see his wife because his child is blocked too After his wife’s death he goes to see his child, but it’s not his child… the child dies and now this dude is globally blocked by everyone.(people see him as a green color which shows how dangerous he is) I think it’s a recent 2015-2016 American movie."	In this movie wife blocks her husband and the man is not able to see his wife(instead of her body he just sees colors) he finds out his wife is pregnant.	plot // scene // character // category					neutral	none	absolute			https://irememberthismovie.com/recent-futuristic-drama-about-technology/	https://en.wikipedia.org/wiki/White_Christmas_(Black_Mirror)	
678-3	"Hi Recently I saw a movie about a couple, in this movie people were able to Block each other in real life so they wouldn’t see their faces or hear their voices. In this movie wife blocks her husband and the man is not able to see his wife(instead of her body he just sees colors) he finds out his wife is pregnant… He can’t see his wife because his child is blocked too After his wife’s death he goes to see his child, but it’s not his child… the child dies and now this dude is globally blocked by everyone.(people see him as a green color which shows how dangerous he is) I think it’s a recent 2015-2016 American movie."	"He can’t see his wife because his child is blocked too After his wife’s death he goes to see his child, but it’s not his child."	scene // character					neutral	none	absolute			https://irememberthismovie.com/recent-futuristic-drama-about-technology/	https://en.wikipedia.org/wiki/White_Christmas_(Black_Mirror)	
678-4	"Hi Recently I saw a movie about a couple, in this movie people were able to Block each other in real life so they wouldn’t see their faces or hear their voices. In this movie wife blocks her husband and the man is not able to see his wife(instead of her body he just sees colors) he finds out his wife is pregnant… He can’t see his wife because his child is blocked too After his wife’s death he goes to see his child, but it’s not his child… the child dies and now this dude is globally blocked by everyone.(people see him as a green color which shows how dangerous he is) I think it’s a recent 2015-2016 American movie."	the child dies and now this dude is globally blocked by everyone.	scene // character					neutral	none	absolute			https://irememberthismovie.com/recent-futuristic-drama-about-technology/	https://en.wikipedia.org/wiki/White_Christmas_(Black_Mirror)	
678-5	"Hi Recently I saw a movie about a couple, in this movie people were able to Block each other in real life so they wouldn’t see their faces or hear their voices. In this movie wife blocks her husband and the man is not able to see his wife(instead of her body he just sees colors) he finds out his wife is pregnant… He can’t see his wife because his child is blocked too After his wife’s death he goes to see his child, but it’s not his child… the child dies and now this dude is globally blocked by everyone.(people see him as a green color which shows how dangerous he is) I think it’s a recent 2015-2016 American movie."	(people see him as a green color which shows how dangerous he is) I think it’s a recent 2015-2016 American movie.	category // character // releaseDate // originMovie					hedgingConfident	none	absolute			https://irememberthismovie.com/recent-futuristic-drama-about-technology/	https://en.wikipedia.org/wiki/White_Christmas_(Black_Mirror)	
210-1	The film probably came out in the 90s. I was watching it on film4 or true movies I think. The only scene I remember seeing is the father avoiding telling his two daughters that their mother had died. The father tries to suggest going on holiday to distract them. The older daughter starts to realise that something is wrong with their dad and questions why he suddenly wants to take them on holiday and why their mother is going with them.	The film probably came out in the 90s.	releaseDate // category					hedgingConfident	none	absolute			https://irememberthismovie.com/recently-widowed-father-of-two/	https://en.wikipedia.org/wiki/Grace_Is_Gone	
210-2	The film probably came out in the 90s. I was watching it on film4 or true movies I think. The only scene I remember seeing is the father avoiding telling his two daughters that their mother had died. The father tries to suggest going on holiday to distract them. The older daughter starts to realise that something is wrong with their dad and questions why he suddenly wants to take them on holiday and why their mother is going with them.	I was watching it on film4 or true movies I think.	category	contextPhysicalMedium				hedgingConfident	none	absolute			https://irememberthismovie.com/recently-widowed-father-of-two/	https://en.wikipedia.org/wiki/Grace_Is_Gone	
210-3	The film probably came out in the 90s. I was watching it on film4 or true movies I think. The only scene I remember seeing is the father avoiding telling his two daughters that their mother had died. The father tries to suggest going on holiday to distract them. The older daughter starts to realise that something is wrong with their dad and questions why he suddenly wants to take them on holiday and why their mother is going with them.	The only scene I remember seeing is the father avoiding telling his two daughters that their mother had died.	scene // character					neutral	none	absolute			https://irememberthismovie.com/recently-widowed-father-of-two/	https://en.wikipedia.org/wiki/Grace_Is_Gone	
210-4	The film probably came out in the 90s. I was watching it on film4 or true movies I think. The only scene I remember seeing is the father avoiding telling his two daughters that their mother had died. The father tries to suggest going on holiday to distract them. The older daughter starts to realise that something is wrong with their dad and questions why he suddenly wants to take them on holiday and why their mother is going with them.	The father tries to suggest going on holiday to distract them.	character					neutral	none	absolute			https://irememberthismovie.com/recently-widowed-father-of-two/	https://en.wikipedia.org/wiki/Grace_Is_Gone	
210-5	The film probably came out in the 90s. I was watching it on film4 or true movies I think. The only scene I remember seeing is the father avoiding telling his two daughters that their mother had died. The father tries to suggest going on holiday to distract them. The older daughter starts to realise that something is wrong with their dad and questions why he suddenly wants to take them on holiday and why their mother is going with them.	The older daughter starts to realise that something is wrong with their dad and questions why he suddenly wants to take them on holiday and why their mother is going with them.	scene // character					neutral	none	absolute			https://irememberthismovie.com/recently-widowed-father-of-two/	https://en.wikipedia.org/wiki/Grace_Is_Gone	
833-1	I hope you can help. I remember seeing this film in late 80’s early 90’s. I remember a lad playing a heavy metal record( I think) forward and then playing it backwards to play a message and release the singers ghost. I remember a girl in the back seat of the car with her eyes closed thinking she was having sex with someone but when she opens her eyes it is the ghost. I also remember a radio station but not sure if this is in the same film. I cant remember anything else.	I hope you can help.				TRUE							https://irememberthismovie.com/record-played-backwards-to-release-a-ghost-please-help/	https://en.wikipedia.org/wiki/Trick_or_Treat_(1986_film)	
833-2	I hope you can help. I remember seeing this film in late 80’s early 90’s. I remember a lad playing a heavy metal record( I think) forward and then playing it backwards to play a message and release the singers ghost. I remember a girl in the back seat of the car with her eyes closed thinking she was having sex with someone but when she opens her eyes it is the ghost. I also remember a radio station but not sure if this is in the same film. I cant remember anything else.	I remember seeing this film in late 80’s early 90’s.	category	contextTemporal				hedgingConfident	none	absolute			https://irememberthismovie.com/record-played-backwards-to-release-a-ghost-please-help/	https://en.wikipedia.org/wiki/Trick_or_Treat_(1986_film)	
833-3	I hope you can help. I remember seeing this film in late 80’s early 90’s. I remember a lad playing a heavy metal record( I think) forward and then playing it backwards to play a message and release the singers ghost. I remember a girl in the back seat of the car with her eyes closed thinking she was having sex with someone but when she opens her eyes it is the ghost. I also remember a radio station but not sure if this is in the same film. I cant remember anything else.	I remember a lad playing a heavy metal record( I think) forward and then playing it backwards to play a message and release the singers ghost.	scene // character // musicCompare					hedgingConfident	none	absolute			https://irememberthismovie.com/record-played-backwards-to-release-a-ghost-please-help/	https://en.wikipedia.org/wiki/Trick_or_Treat_(1986_film)	
833-4	I hope you can help. I remember seeing this film in late 80’s early 90’s. I remember a lad playing a heavy metal record( I think) forward and then playing it backwards to play a message and release the singers ghost. I remember a girl in the back seat of the car with her eyes closed thinking she was having sex with someone but when she opens her eyes it is the ghost. I also remember a radio station but not sure if this is in the same film. I cant remember anything else.	I remember a girl in the back seat of the car with her eyes closed thinking she was having sex with someone but when she opens her eyes it is the ghost.	scene // character // locationType					neutral	none	absolute			https://irememberthismovie.com/record-played-backwards-to-release-a-ghost-please-help/	https://en.wikipedia.org/wiki/Trick_or_Treat_(1986_film)	
833-5	I hope you can help. I remember seeing this film in late 80’s early 90’s. I remember a lad playing a heavy metal record( I think) forward and then playing it backwards to play a message and release the singers ghost. I remember a girl in the back seat of the car with her eyes closed thinking she was having sex with someone but when she opens her eyes it is the ghost. I also remember a radio station but not sure if this is in the same film. I cant remember anything else.	I also remember a radio station but not sure if this is in the same film.	category // locationType					hedgingConfident	none	absolute			https://irememberthismovie.com/record-played-backwards-to-release-a-ghost-please-help/	https://en.wikipedia.org/wiki/Trick_or_Treat_(1986_film)	
833-6	I hope you can help. I remember seeing this film in late 80’s early 90’s. I remember a lad playing a heavy metal record( I think) forward and then playing it backwards to play a message and release the singers ghost. I remember a girl in the back seat of the car with her eyes closed thinking she was having sex with someone but when she opens her eyes it is the ghost. I also remember a radio station but not sure if this is in the same film. I cant remember anything else.	I cant remember anything else.				TRUE							https://irememberthismovie.com/record-played-backwards-to-release-a-ghost-please-help/	https://en.wikipedia.org/wiki/Trick_or_Treat_(1986_film)	
519-1	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it."	category	contextTemporal // contextPhysicalMedium // contextSituationalEvidence // contextSituationalWitness				neutral	none	absolute			https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-10	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	"That someone didn’t actually, from start to finish, make a movie that terrible."	category					neutral	none	absolute			https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-11	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	"I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called."	category					neutral	none	absolute			https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-12	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	I thank you all in advance.				TRUE							https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-2	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	This movie was so bad we talked and joked through the entire thing like the robots out of MST3K.	category // personFictional					neutral	opinion	relative			https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-3	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	But it bothers me that none of us can remember the name of the movie or what it was about.	category		searchWho			neutral	none	absolute			https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-4	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	"The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys."	character // locationType // object					hedgingConfident	none	absolute			https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-5	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	Most of whom were somewhere around 12-14 years old.					TRUE						https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-6	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	"And they start covering her in mud and as they do so, they are groping her breasts and ass."	scene // character					neutral	none	absolute	TRUE	Lewdness	https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-7	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	"Not sure if they were supposed to, but they were."					TRUE						https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-8	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened.	scene // category					neutral	opinion	absolute			https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
519-9	"Ok, so my hubby, brother-in-law, and I rented a movie from redbox in the mid 2000’s (around the time streaming was becoming big) and I gotta say, we were glad we only paid a buck for it. This movie was so bad we talked and joked through the entire thing like the robots out of MST3K. But it bothers me that none of us can remember the name of the movie or what it was about. The only thing any of us really remember was it took place is completely or mostly in a third world country and near the end this woman, American I think, was standing either topless or naked in a bunch of mud and was surrounded by young boys. Most of whom were somewhere around 12-14 years old. And they start covering her in mud and as they do so, they are groping her breasts and ass. Not sure if they were supposed to, but they were. I think this scene stuck with us because it was about the best part of the movie and the only thing even relatively exciting that happened. We kept watching hoping that it would get better at some point. That someone didn’t actually, from start to finish, make a movie that terrible. I hope someone can help, because I would really like that know what that movie was supposed to be about and what it was called. I thank you all in advance."	We kept watching hoping that it would get better at some point.				TRUE							https://irememberthismovie.com/redbox-mystery-driving-me-insane/	https://en.wikipedia.org/wiki/Vinyan	
398-1	"I remember once watching a movie on IFC when I was younger, around 2007-2008. It is a film about a lizard man/ reptile monster who just wants to be accepted/ or is possibly a drunk (either or, I can’t quite remember). One of the only memorable scenes in the movie is this one; the man is suddenly homeless after being brought back to civilization and proceeds to get urinated on by passerbys. Any ideas?? This keeps me up at night ;-;"	"I remember once watching a movie on IFC when I was younger, around 2007-2008."	category	contextTemporal // contextPhysicalMedium				hedgingConfident	none	absolute			https://irememberthismovie.com/reptile-dude-gets-peed-on/	https://en.wikipedia.org/wiki/No_Such_Thing_(film)	http://www.imdb.com/title/tt0248190/
398-2	"I remember once watching a movie on IFC when I was younger, around 2007-2008. It is a film about a lizard man/ reptile monster who just wants to be accepted/ or is possibly a drunk (either or, I can’t quite remember). One of the only memorable scenes in the movie is this one; the man is suddenly homeless after being brought back to civilization and proceeds to get urinated on by passerbys. Any ideas?? This keeps me up at night ;-;"	"It is a film about a lizard man/ reptile monster who just wants to be accepted/ or is possibly a drunk (either or, I can’t quite remember)."	category // plot // character					hedgingConfident	none	absolute			https://irememberthismovie.com/reptile-dude-gets-peed-on/	https://en.wikipedia.org/wiki/No_Such_Thing_(film)	http://www.imdb.com/title/tt0248190/
398-3	"I remember once watching a movie on IFC when I was younger, around 2007-2008. It is a film about a lizard man/ reptile monster who just wants to be accepted/ or is possibly a drunk (either or, I can’t quite remember). One of the only memorable scenes in the movie is this one; the man is suddenly homeless after being brought back to civilization and proceeds to get urinated on by passerbys. Any ideas?? This keeps me up at night ;-;"	One of the only memorable scenes in the movie is this one; the man is suddenly homeless after being brought back to civilization and proceeds to get urinated on by passerbys.	category // scene // character					hedgingConfident	none	absolute			https://irememberthismovie.com/reptile-dude-gets-peed-on/	https://en.wikipedia.org/wiki/No_Such_Thing_(film)	http://www.imdb.com/title/tt0248190/
398-4	"I remember once watching a movie on IFC when I was younger, around 2007-2008. It is a film about a lizard man/ reptile monster who just wants to be accepted/ or is possibly a drunk (either or, I can’t quite remember). One of the only memorable scenes in the movie is this one; the man is suddenly homeless after being brought back to civilization and proceeds to get urinated on by passerbys. Any ideas?? This keeps me up at night ;-;"	Any ideas??				TRUE							https://irememberthismovie.com/reptile-dude-gets-peed-on/	https://en.wikipedia.org/wiki/No_Such_Thing_(film)	http://www.imdb.com/title/tt0248190/
398-5	"I remember once watching a movie on IFC when I was younger, around 2007-2008. It is a film about a lizard man/ reptile monster who just wants to be accepted/ or is possibly a drunk (either or, I can’t quite remember). One of the only memorable scenes in the movie is this one; the man is suddenly homeless after being brought back to civilization and proceeds to get urinated on by passerbys. Any ideas?? This keeps me up at night ;-;"	This keeps me up at night ;-;				TRUE							https://irememberthismovie.com/reptile-dude-gets-peed-on/	https://en.wikipedia.org/wiki/No_Such_Thing_(film)	http://www.imdb.com/title/tt0248190/
995-1	"I saw the beginning of what I think was a movie in the late 70’s on TV.  It was set near dusk, and this woman walked down to the beach in a swim suit alone.  From the cliff above her a group of bikers shines a headlight on her.  She freezes and starts to run away, but they catch up to her and pull her onto the sand.  Then another guy comes up, fights off the bikers one by one, and that’s when my mother made me turn off the TV.  What movie?  What else happened?"	I saw the beginning of what I think was a movie in the late 70’s on TV.	category	contextTemporal // contextPhysicalMedium				hedgingConfident	none	absolute			https://irememberthismovie.com/rescued-from-assault-at-beach/		https://www.imdb.com/title/tt0064027/?ref_=fn_al_tt_1
995-2	"I saw the beginning of what I think was a movie in the late 70’s on TV.  It was set near dusk, and this woman walked down to the beach in a swim suit alone.  From the cliff above her a group of bikers shines a headlight on her.  She freezes and starts to run away, but they catch up to her and pull her onto the sand.  Then another guy comes up, fights off the bikers one by one, and that’s when my mother made me turn off the TV.  What movie?  What else happened?"	"It was set near dusk, and this woman walked down to the beach in a swim suit alone."	scene // character // locationType // object					neutral	none	absolute			https://irememberthismovie.com/rescued-from-assault-at-beach/		https://www.imdb.com/title/tt0064027/?ref_=fn_al_tt_1
995-3	"I saw the beginning of what I think was a movie in the late 70’s on TV.  It was set near dusk, and this woman walked down to the beach in a swim suit alone.  From the cliff above her a group of bikers shines a headlight on her.  She freezes and starts to run away, but they catch up to her and pull her onto the sand.  Then another guy comes up, fights off the bikers one by one, and that’s when my mother made me turn off the TV.  What movie?  What else happened?"	From the cliff above her a group of bikers shines a headlight on her.	scene // character // locationType // object					neutral	none	absolute			https://irememberthismovie.com/rescued-from-assault-at-beach/		https://www.imdb.com/title/tt0064027/?ref_=fn_al_tt_1
995-4	"I saw the beginning of what I think was a movie in the late 70’s on TV.  It was set near dusk, and this woman walked down to the beach in a swim suit alone.  From the cliff above her a group of bikers shines a headlight on her.  She freezes and starts to run away, but they catch up to her and pull her onto the sand.  Then another guy comes up, fights off the bikers one by one, and that’s when my mother made me turn off the TV.  What movie?  What else happened?"	"She freezes and starts to run away, but they catch up to her and pull her onto the sand."	scene // character // object					neutral	none	absolute			https://irememberthismovie.com/rescued-from-assault-at-beach/		https://www.imdb.com/title/tt0064027/?ref_=fn_al_tt_1
995-5	"I saw the beginning of what I think was a movie in the late 70’s on TV.  It was set near dusk, and this woman walked down to the beach in a swim suit alone.  From the cliff above her a group of bikers shines a headlight on her.  She freezes and starts to run away, but they catch up to her and pull her onto the sand.  Then another guy comes up, fights off the bikers one by one, and that’s when my mother made me turn off the TV.  What movie?  What else happened?"	"Then another guy comes up, fights off the bikers one by one, and that’s when my mother made me turn off the TV."	scene // character	contextPhysicalMedium				neutral	none	absolute			https://irememberthismovie.com/rescued-from-assault-at-beach/		https://www.imdb.com/title/tt0064027/?ref_=fn_al_tt_1
995-6	"I saw the beginning of what I think was a movie in the late 70’s on TV.  It was set near dusk, and this woman walked down to the beach in a swim suit alone.  From the cliff above her a group of bikers shines a headlight on her.  She freezes and starts to run away, but they catch up to her and pull her onto the sand.  Then another guy comes up, fights off the bikers one by one, and that’s when my mother made me turn off the TV.  What movie?  What else happened?"	What movie?	category					neutral	none	absolute			https://irememberthismovie.com/rescued-from-assault-at-beach/		https://www.imdb.com/title/tt0064027/?ref_=fn_al_tt_1
995-7	"I saw the beginning of what I think was a movie in the late 70’s on TV.  It was set near dusk, and this woman walked down to the beach in a swim suit alone.  From the cliff above her a group of bikers shines a headlight on her.  She freezes and starts to run away, but they catch up to her and pull her onto the sand.  Then another guy comes up, fights off the bikers one by one, and that’s when my mother made me turn off the TV.  What movie?  What else happened?"	What else happened?				TRUE							https://irememberthismovie.com/rescued-from-assault-at-beach/		https://www.imdb.com/title/tt0064027/?ref_=fn_al_tt_1
